################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-110-42-151  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120604-210224  Secs: 1338843744 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120604 21:04:30 0 0 0 0 0 0 0 100 0 21 21 0 207 0 0.01 0.06 0.09 0 0 7645720 385496 7260224 0 17264 105704 21300 17084 144804 446208 0 0 0 0 0 0 84 0 0 56860 0 4 0 0 0 0 0 7012
20120604 21:04:35 4 0 4 0 0 0 0 92 8 5287 2813 0 207 0 0.01 0.05 0.08 0 0 7645720 385744 7259976 0 17264 105732 21300 17084 144980 447184 0 0 0 0 0 0 112 0 0 56864 0 0 18 0 0 0 0 7012
20120604 21:04:40 0 0 0 0 0 0 0 100 0 25 28 0 207 0 0.01 0.05 0.08 0 0 7645720 385744 7259976 0 17288 105720 21304 17084 144980 447184 0 0 0 0 0 0 112 0 0 56864 0 19 0 0 0 0 0 7012
20120604 21:04:45 4 0 4 0 0 0 0 91 9 4858 2683 0 207 0 0.01 0.05 0.08 0 0 7645720 385884 7259836 0 17288 105736 21320 17084 145148 447184 0 0 0 0 0 0 104 0 0 56896 0 18 17 0 0 0 0 7012
20120604 21:04:50 0 0 0 0 0 0 0 100 0 20 20 0 207 0 0.01 0.05 0.08 0 0 7645720 385884 7259836 0 17296 105736 21320 17084 145148 447184 0 0 0 0 0 0 104 0 0 56908 0 10 0 0 0 0 0 7012
20120604 21:04:55 5 0 3 0 0 0 0 91 9 4831 2396 0 207 0 0.01 0.05 0.08 0 0 7645720 386008 7259712 0 17296 105764 21320 17084 145328 447184 0 0 0 0 0 0 72 0 0 56924 0 11 19 0 0 0 0 7012
20120604 21:05:00 0 0 0 0 0 0 0 100 0 18 19 0 207 1 0.01 0.05 0.08 1 0 7645720 386008 7259712 0 17304 105764 21320 17084 145328 447184 0 0 0 0 0 0 88 0 0 56932 0 5 0 0 0 0 0 7012
20120604 21:05:05 5 0 4 0 0 0 1 90 10 4809 2897 0 207 0 0.01 0.05 0.08 0 0 7645720 386256 7259464 0 17304 105792 21320 17084 145500 447184 0 0 0 0 0 0 116 0 0 56956 0 0 17 0 0 0 0 7012
20120604 21:05:10 0 0 0 0 0 0 0 100 0 17 17 0 207 0 0.01 0.05 0.08 0 0 7645720 386256 7259464 0 17312 105792 21320 17084 145500 447184 0 0 0 0 0 0 116 0 0 56964 0 2 0 0 0 0 0 7012
20120604 21:05:15 5 0 3 0 0 1 0 91 9 4764 2639 0 207 0 0.01 0.05 0.08 0 0 7645720 386504 7259216 0 17312 105820 21320 17084 145684 447184 0 0 0 0 0 0 48 0 0 56980 0 20 18 0 0 0 0 7012
20120604 21:05:20 0 0 0 0 0 0 0 100 0 21 21 0 207 0 0.01 0.05 0.08 0 0 7645720 386504 7259216 0 17320 105820 21320 17084 145684 447184 0 0 0 0 0 0 56 0 0 57000 0 6 0 0 0 0 0 7012
20120604 21:05:25 5 0 3 0 0 0 0 91 9 4758 2900 0 207 0 0.01 0.04 0.08 0 0 7645720 386628 7259092 0 17320 105868 21320 17084 145836 447184 0 0 0 0 0 0 108 0 0 57016 0 0 15 0 0 0 0 7012
20120604 21:05:30 0 0 0 0 0 0 0 100 0 19 19 0 207 0 0.00 0.04 0.08 0 0 7645720 386628 7259092 0 17328 105868 21320 17084 145836 447184 0 0 0 0 0 0 104 0 0 57048 0 4 0 0 0 0 0 7012
20120604 21:05:35 5 0 4 0 0 0 0 91 9 5530 3105 0 207 1 0.00 0.04 0.08 2 0 7645720 387000 7258720 0 17328 105896 21320 17084 146008 448160 0 0 0 0 0 0 104 0 0 57068 0 5 24 0 0 0 0 7012
20120604 21:05:40 2 0 2 0 0 0 0 96 4 2408 1429 0 207 0 0.00 0.04 0.08 0 0 7645720 387248 7258472 0 17336 105900 21320 17084 146256 448160 0 0 0 0 0 0 112 0 0 57076 0 2 12 0 0 0 0 7012
20120604 21:05:45 6 0 5 0 0 0 1 87 13 6580 4243 0 207 3 0.00 0.04 0.08 3 0 7645720 387496 7258224 0 17336 105928 21320 17084 146584 449648 0 0 0 0 0 0 140 0 0 57080 0 0 26 0 0 0 0 7012
20120604 21:05:50 2 0 2 0 0 0 0 96 4 2378 1165 0 207 0 0.00 0.04 0.08 0 0 7645720 387620 7258100 0 17344 105952 21328 17084 146640 448672 0 0 0 0 0 0 44 0 0 57124 0 30 6 0 0 0 0 7012
20120604 21:05:55 8 0 6 0 0 1 1 85 15 7745 4163 0 207 2 0.00 0.04 0.08 3 0 7645720 387992 7257728 0 17352 105984 21328 17084 147012 450108 0 0 0 0 0 0 64 0 0 57148 0 9 30 0 0 0 0 7012
20120604 21:06:00 2 0 2 0 0 0 0 96 4 2436 1438 0 207 1 0.00 0.04 0.08 1 0 7645720 388116 7257604 0 17360 106012 21328 17084 146972 449596 0 0 0 0 0 0 92 0 0 57192 0 2 4 0 0 0 0 7012
20120604 21:06:05 7 0 5 0 0 1 0 87 13 6861 3710 0 207 3 0.00 0.04 0.08 3 0 7645720 388488 7257232 0 17368 106040 21328 17084 147228 449596 0 0 0 0 0 0 120 0 0 57188 0 2 23 0 0 0 0 7012
20120604 21:06:10 2 0 2 0 0 0 0 96 4 2251 1804 0 207 0 0.00 0.04 0.08 0 0 7645720 388612 7257108 0 17376 106064 21328 17084 147508 450108 0 0 0 0 0 0 144 0 0 57256 0 2 9 0 0 0 0 7012
