################################################################################
# Collectl:   V3.6.1-4  HiRes: 1  Options: -i 5 --vmstat -P --filename memory 
# Host:       ip-10-111-15-73  DaemonOpts: 
# Distro:     debian wheezy/sid, Ubuntu 11.10  Platform: 
# Date:       20120605-110437  Secs: 1338894277 TZ: +0000
# SubSys:     cm Options:  Interval: 5 NumCPUs: 2 [HYPER] NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt: 
# HZ:         100  Arch: x86_64-linux-gnu-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2266.746 Cores: 1  Siblings: 2 Nodes: 1
# Kernel:     3.0.0-16-virtual  Memory: 7645720 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvdb
# NumNets:    2 NetNames: lo: eth0:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim
20120605 11:07:38 0 0 0 0 0 0 0 100 0 13 14 0 189 0 0.03 0.08 0.10 0 0 7645720 483824 7161896 0 18236 222308 27704 17360 119980 346992 0 0 0 0 0 0 76 0 0 57824 0 10 0 0 0 0 0 7232
20120605 11:07:43 0 0 0 0 0 0 0 100 0 13 15 0 189 0 0.03 0.08 0.10 0 0 7645720 483824 7161896 0 18236 222308 27704 17360 119980 346992 0 0 0 0 0 0 76 0 0 57832 0 0 5 0 0 0 0 7232
20120605 11:07:48 0 0 0 0 0 0 0 100 0 12 14 0 189 0 0.03 0.07 0.10 0 0 7645720 483824 7161896 0 18236 222308 27704 17360 119984 346992 0 0 0 0 0 0 76 0 0 57832 0 0 0 0 0 0 0 7232
20120605 11:07:53 0 0 0 0 0 0 0 100 0 15 16 0 189 0 0.03 0.07 0.10 0 0 7645720 483948 7161772 0 18236 222308 27712 17360 119984 346992 0 0 0 0 0 0 76 0 0 57832 0 0 5 0 0 0 0 7236
20120605 11:07:58 0 0 0 0 0 0 0 100 0 13 13 0 189 0 0.02 0.07 0.10 0 0 7645720 483948 7161772 0 18236 222308 27712 17360 119984 346992 0 0 0 0 0 0 76 0 0 57832 0 0 0 0 0 0 0 7236
20120605 11:08:03 0 0 0 0 0 0 0 100 0 19 16 0 189 0 0.02 0.07 0.10 0 0 7645720 483948 7161772 0 18236 222324 27712 17360 119984 346992 0 0 0 0 0 0 96 0 0 57832 0 12 5 0 0 0 0 7236
20120605 11:08:08 18 0 5 0 0 0 7 70 30 539 325 21 200 2 0.02 0.07 0.10 1 0 7645720 549112 7096608 0 18244 221828 27728 17624 184928 434804 0 0 0 0 0 0 288 0 0 57396 0 64 17742 0 0 0 0 7244
20120605 11:08:13 13 0 1 0 0 0 5 81 19 183 63 0 189 0 0.10 0.08 0.10 0 0 7645720 483752 7161968 0 18256 222288 27640 17360 119988 346992 0 0 0 0 0 0 840 0 0 57768 0 22 3758 0 0 0 0 7176
20120605 11:08:18 0 0 0 0 0 0 0 100 0 13 16 0 189 0 0.09 0.08 0.10 0 0 7645720 483744 7161976 0 18264 222288 27632 17360 119992 346992 0 0 0 0 0 0 832 0 0 57768 0 9 0 0 0 0 0 7176
20120605 11:08:23 0 0 0 0 0 0 0 100 0 14 16 0 189 0 0.08 0.08 0.10 0 0 7645720 483744 7161976 0 18264 222288 27632 17360 119992 346992 0 0 0 0 0 0 832 0 0 57768 0 0 5 0 0 0 0 7176
20120605 11:08:28 0 0 0 0 0 0 0 100 0 13 14 0 189 0 0.08 0.08 0.10 0 0 7645720 483744 7161976 0 18264 222288 27632 17360 119992 346992 0 0 0 0 0 0 832 0 0 57772 0 0 0 0 0 0 0 7176
20120605 11:08:33 0 0 0 0 0 0 0 100 0 14 16 0 189 0 0.07 0.08 0.10 0 0 7645720 483744 7161976 0 18264 222288 27632 17360 119992 346992 0 0 0 0 0 0 816 0 0 57776 0 3 5 0 0 0 0 7176
20120605 11:08:38 0 0 0 0 0 0 0 100 0 20 17 0 189 0 0.06 0.08 0.10 1 0 7645720 483736 7161984 0 18272 222288 27624 17360 119996 346992 0 0 0 0 0 0 620 0 0 57780 0 46 0 0 0 0 0 7168
20120605 11:08:43 0 0 0 0 0 0 0 100 0 24 18 0 189 0 0.06 0.08 0.10 0 0 7645720 483800 7161920 0 18280 222280 27688 17360 119996 346992 0 0 0 0 0 0 24 0 0 57780 0 124 5 0 0 0 0 7184
20120605 11:08:48 0 0 0 0 0 0 0 100 0 13 15 0 189 0 0.05 0.07 0.10 0 0 7645720 483744 7161976 0 18288 222284 27632 17360 119996 346992 0 0 0 0 0 0 28 0 0 57792 0 6 0 0 0 0 0 7176
20120605 11:08:53 0 0 0 0 0 0 0 100 0 14 16 0 189 0 0.05 0.07 0.10 0 0 7645720 483744 7161976 0 18288 222288 27632 17360 119996 346992 0 0 0 0 0 0 52 0 0 57792 0 0 5 0 0 0 0 7176
20120605 11:08:58 0 0 0 0 0 0 0 100 0 13 14 0 189 0 0.05 0.07 0.10 0 0 7645720 483744 7161976 0 18288 222288 27632 17360 120000 346992 0 0 0 0 0 0 52 0 0 57796 0 0 0 0 0 0 0 7176
20120605 11:09:03 0 0 0 0 0 0 0 99 1 16 16 0 189 0 0.04 0.07 0.10 0 0 7645720 483868 7161852 0 18288 222300 27628 17360 120000 346992 0 0 0 0 0 0 68 0 0 57796 0 0 5 0 0 0 0 7172
20120605 11:09:08 0 0 0 0 0 0 0 100 0 15 15 0 189 0 0.04 0.07 0.10 0 0 7645720 483868 7161852 0 18296 222300 27628 17360 120000 346992 0 0 0 0 0 0 12 0 0 57812 0 14 0 0 0 0 0 7172
20120605 11:09:13 0 0 0 0 0 0 0 100 0 13 15 0 189 0 0.04 0.07 0.09 0 0 7645720 483868 7161852 0 18296 222300 27628 17360 120000 346992 0 0 0 0 0 0 12 0 0 57812 0 0 5 0 0 0 0 7172
20120605 11:09:18 2 0 1 0 0 0 1 96 4 198 152 12 194 1 0.03 0.07 0.09 1 0 7645720 485688 7160032 0 18296 221564 27740 17512 121488 352876 0 0 0 0 0 0 20 0 0 57212 0 0 5359 0 0 0 0 7252
20120605 11:09:23 35 0 5 0 0 0 13 47 53 458 192 6 198 1 0.11 0.08 0.10 1 0 7645720 492088 7153632 0 18304 222272 27756 17344 127692 394744 0 0 0 0 0 0 720 0 0 57776 0 17 14956 0 0 0 0 7276
20120605 11:09:28 0 0 0 0 0 0 0 99 1 29 30 0 196 0 0.10 0.08 0.10 0 0 7645720 491916 7153804 0 18312 222300 27712 17376 127856 391192 0 0 0 0 0 0 772 0 0 57820 0 10 240 0 0 0 0 7248
20120605 11:09:33 0 0 0 0 0 0 0 100 0 13 16 0 196 0 0.09 0.08 0.10 0 0 7645720 491916 7153804 0 18312 222300 27712 17376 127860 391192 0 0 0 0 0 0 760 0 0 57824 0 2 5 0 0 0 0 7248
20120605 11:09:38 0 0 0 0 0 0 0 100 0 13 15 0 196 0 0.09 0.08 0.10 0 0 7645720 491916 7153804 0 18320 222292 27712 17376 127860 391192 0 0 0 0 0 0 760 0 0 57828 0 4 0 0 0 0 0 7248
20120605 11:09:43 0 0 0 0 0 0 0 100 0 13 15 0 196 0 0.08 0.08 0.10 0 0 7645720 492040 7153680 0 18320 222300 27712 17376 127860 391192 0 0 0 0 0 0 768 0 0 57828 0 0 5 0 0 0 0 7248
20120605 11:09:48 0 0 0 0 0 0 0 100 0 12 14 0 196 0 0.07 0.08 0.10 0 0 7645720 492040 7153680 0 18320 222300 27712 17376 127860 391192 0 0 0 0 0 0 768 0 0 57836 0 0 0 0 0 0 0 7248
20120605 11:09:53 0 0 0 0 0 0 0 100 0 18 16 0 196 0 0.07 0.08 0.10 0 0 7645720 492072 7153648 0 18320 222300 27744 17376 127860 391192 0 0 0 0 0 0 352 0 0 57836 0 83 5 0 0 0 0 7248
20120605 11:09:58 0 0 0 0 0 0 0 100 0 20 16 0 196 0 0.06 0.07 0.10 0 0 7645720 492040 7153680 0 18328 222300 27712 17376 127860 391192 0 0 0 0 0 0 12 0 0 57840 0 71 0 0 0 0 0 7248
20120605 11:10:03 0 0 0 0 0 0 0 100 0 19 18 0 196 0 0.06 0.07 0.10 0 0 7645720 492164 7153556 0 18336 222308 27712 17376 127864 391192 0 0 0 0 0 0 32 0 0 57840 0 6 5 0 0 0 0 7248
20120605 11:10:08 0 0 0 0 0 0 0 100 0 13 14 0 196 0 0.05 0.07 0.09 1 0 7645720 492172 7153548 0 18336 222316 27720 17376 127868 391192 0 0 0 0 0 0 48 0 0 57856 0 0 0 0 0 0 0 7248
20120605 11:10:13 1 0 1 0 0 0 0 98 2 162 129 7 198 0 0.05 0.07 0.09 0 0 7645720 492576 7153144 0 18336 222320 27712 17400 128916 394780 0 0 0 0 0 0 60 0 0 57864 0 0 3660 0 0 0 0 7240
20120605 11:10:18 4 0 2 0 0 0 1 94 6 846 626 10 210 0 0.04 0.07 0.09 0 0 7645720 514732 7130988 0 18408 222392 27888 17392 149168 452580 0 0 0 0 0 0 172 0 0 57820 0 87 4788 0 0 0 0 7344
20120605 11:10:23 0 0 0 0 0 0 0 100 0 204 152 0 210 0 0.04 0.07 0.09 0 0 7645720 514716 7131004 0 18416 222392 27872 17392 149316 453556 0 0 0 0 0 0 132 0 0 57824 0 18 13 0 0 0 0 7328
20120605 11:10:28 0 0 0 0 0 0 0 100 0 18 19 0 210 0 0.04 0.07 0.09 0 0 7645720 514708 7131012 0 18416 222392 27864 17392 149316 453556 0 0 0 0 0 0 48 0 0 57828 0 17 0 0 0 0 0 7328
20120605 11:10:33 0 0 0 0 0 0 0 100 0 15 16 0 210 0 0.03 0.07 0.09 0 0 7645720 514708 7131012 0 18416 222392 27864 17392 149320 453556 0 0 0 0 0 0 48 0 0 57828 0 3 5 0 0 0 0 7328
20120605 11:10:38 0 0 0 0 0 0 0 100 0 22 23 0 210 0 0.03 0.07 0.09 0 0 7645720 514708 7131012 0 18424 222384 27864 17392 149324 453556 0 0 0 0 0 0 32 0 0 57828 0 4 0 0 0 0 0 7328
20120605 11:10:43 0 0 0 0 0 0 0 100 0 24 20 0 210 0 0.03 0.06 0.09 0 0 7645720 514708 7131012 0 18424 222392 27860 17392 149352 453556 0 0 0 0 0 0 44 0 0 57828 0 0 6 0 0 0 0 7328
